"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_7.d" ,"1" ,4.298,4.398,4.675,292729.95,2316237.47,100.00,100.00,100.00,0.377,0.065,0.00,28841.69,4.254,4.298,4.675,4.675,0.00,2962.07,0.37,293513.97,,,  ,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_8.d"," -ESI EIC(133.0136) Scan Frag=175.0V hydrogel_rerun_8.d "
"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_8.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_8.d" ,"1" ,4.356,4.450,4.599,13010.25,127323.51,100.00,100.00,100.00,0.244,0.343,5091.48,5261.30,4.267,4.411,4.550,4.694,0.00,0.00,1.33,13010.25,,,  ,248.9749,,,,,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_9.d"," -ESI EIC(133.0136) Scan Frag=175.0V hydrogel_rerun_9.d "
"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_9.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_9.d" ,"1" ,4.270,4.364,4.652,288721.94,2530359.97,100.00,100.00,100.00,0.382,0.064,0.00,29004.83,4.237,4.270,4.652,4.652,0.00,11771.91,1.77,291622.31,,,  ,,,,,M,,,,,,,,

