"D:\Projects\Marchand\Data\Carothers\230117\37_rerun_1.d"," -ESI EIC(133.0136) Scan Frag=175.0V 37_rerun_1.d "
"D:\Projects\Marchand\Data\Carothers\230117\37_rerun_15.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230117\37_rerun_15.d" ,"1" ,3.787,3.881,4.202,112778.37,820886.72,100.00,100.00,100.00,0.416,0.126,0.00,0.00,1.320,3.786,4.202,4.202,60.87,0.00,1.37,112825.47,,99.96,  ,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230117\37_rerun_2.d"," -ESI EIC(133.0136) Scan Frag=175.0V 37_rerun_2.d "
"D:\Projects\Marchand\Data\Carothers\230117\37_rerun_2.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230117\37_rerun_2.d" ,"1" ,3.760,3.899,4.520,14634.82,125338.43,100.00,100.00,100.00,0.759,0.093,1325.51,0.00,3.760,3.760,4.520,4.520,151.73,0.00,1.80,14758.86,,99.16,  ,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230117\37_rerun_3.d"," -ESI EIC(133.0136) Scan Frag=175.0V 37_rerun_3.d "
"D:\Projects\Marchand\Data\Carothers\230117\37_rerun_3.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230117\37_rerun_3.d" ,"1" ,3.779,3.928,4.383,10694.81,93810.60,100.00,100.00,100.00,0.604,0.089,0.00,497.30,0.558,3.779,4.383,4.383,173.02,0.00,0.43,10825.13,,98.80,  ,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230117\37_rerun_4.d"," -ESI EIC(133.0136) Scan Frag=175.0V 37_rerun_4.d "
"D:\Projects\Marchand\Data\Carothers\230117\37_rerun_4.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230117\37_rerun_4.d" ,"1" ,3.770,3.859,4.385,68476.97,621042.75,100.00,100.00,100.00,0.615,0.146,0.00,1084.58,0.055,3.770,4.385,4.385,52.23,-1404.70,1.40,68319.48,,100.23,  ,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230117\37_rerun_5.d"," -ESI EIC(133.0136) Scan Frag=175.0V 37_rerun_5.d "
"D:\Projects\Marchand\Data\Carothers\230117\37_rerun_5.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230117\37_rerun_5.d" ,"1" ,3.780,3.858,4.362,64164.24,544079.59,100.00,100.00,100.00,0.582,0.141,0.00,2307.21,1.302,3.775,4.362,4.362,49.53,-659.17,1.61,64119.30,,100.07,  ,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230117\37_rerun_6.d"," -ESI EIC(133.0136) Scan Frag=175.0V 37_rerun_6.d "
"D:\Projects\Marchand\Data\Carothers\230117\37_rerun_6.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230117\37_rerun_6.d" ,"1" ,3.774,3.866,4.293,74466.87,601421.92,100.00,100.00,100.00,0.519,0.144,0.00,1707.66,1.289,3.772,4.293,4.293,706.67,1707.66,1.24,75351.88,,98.83,  ,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230117\37_rerun_7.d"," -ESI EIC(133.0136) Scan Frag=175.0V 37_rerun_7.d "
"D:\Projects\Marchand\Data\Carothers\230117\37_rerun_7.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230117\37_rerun_7.d" ,"1" ,3.775,3.869,4.296,79678.44,639548.07,100.00,100.00,100.00,0.521,0.135,0.00,2506.78,1.319,3.775,4.296,4.296,61.19,-818.12,1.29,79580.80,,100.12,  ,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230117\37_rerun_8.d"," -ESI EIC(133.0136) Scan Frag=175.0V 37_rerun_8.d "
"D:\Projects\Marchand\Data\Carothers\230117\37_rerun_8.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230117\37_rerun_8.d" ,"1" ,3.770,3.868,4.339,69856.25,576758.62,100.00,100.00,100.00,0.570,0.134,0.00,2029.37,1.301,3.768,4.339,4.339,239.19,-718.91,1.43,69930.02,,99.89,  ,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230117\37_rerun_9.d"," -ESI EIC(133.0136) Scan Frag=175.0V 37_rerun_9.d "
"D:\Projects\Marchand\Data\Carothers\230117\37_rerun_9.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230117\37_rerun_9.d" ,"1" ,3.751,3.867,4.283,80688.83,596021.01,100.00,100.00,100.00,0.532,0.133,1027.60,1295.38,3.751,3.751,4.283,4.283,1027.60,1295.38,1.39,81775.01,,98.67,  ,,,,,M,,,,,,,,

