,time,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35
283,1.956,0.0,0.0,0.0,0.0,14.4234084968798,0.0,0.0,32.3447139477189,0.0,0.0,24.4990502497723,0.0,0.0,3.56681265724064,0.0,0.0,6.10060973444974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.90846912071276,0.0,0.0,2.2295078299701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,1.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05154259970117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.20393669478049,0.0,0.0,2.11904316550877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,1.967,0.0,20.9592760202026,0.0,0.0,16.8089797413852,0.0,0.0,0.0,0.0,0.0,13.6305734408487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29306292963943,0.0,0.0,5.1797926214826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,1.972,0.0,21.9532981627221,0.0,0.0,42.8255139539834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3446574568113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8008226594616,13.9892708174889,0.0,24.4078021211904,0.0
287,1.978,0.0,0.0,0.0,0.0,21.234312781884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64830054145401,0.0,0.0,0.0,0.0,0.0,0.0,21.3676739307387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,1.983,0.0,0.0,0.0,0.0,14.8914778226627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38771953319832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11075802130807,0.0,0.0,22.1785699532436,0.0,0.0,0.0,0.0
289,1.989,0.0,26.8893018102284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8418350963673,0.0,0.0,3.45688458757513,0.0,0.0,5.89691998699822,0.0,0.0,0.0,0.0,0.0,3.40200350135703,0.0,0.0,6.38693846927011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,1.994,0.0,0.0,0.0,0.0,38.6264222920024,0.0,0.0,0.0,0.0,0.0,38.3795977153436,0.0,0.0,0.0,0.0,0.0,5.47094609627154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4266440751657,0.0
291,2.0,0.0,0.0,0.0,0.0,53.0111136432022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94551426796126,0.0,0.0,0.0,0.0,0.0,4.85214358360641,0.0,0.0,3.35942798307012,0.0,0.0,0.0,0.0,0.0,2.39334695603583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,2.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7114184346075,0.0,0.0,18.8670017943827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81136734642313,0.0,0.0,0.0,0.0,0.0,3.58476733020407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,2.011,0.0,22.7586543453335,0.0,0.0,0.0,0.0,0.0,23.7517325825619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48374692752152,0.0,0.0,0.0,0.0,0.0,1.71402589715218,0.0,0.0,38.7162810909917,0.0,0.0,0.0,0.0
294,2.016,0.0,0.0,0.0,0.0,23.3931497288551,0.0,0.0,0.0,0.0,0.0,19.7567148626684,0.0,0.0,0.0,0.0,0.0,3.48007899684344,0.0,0.0,5.32986710886769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,2.022,0.0,0.0,0.0,0.0,16.4765814456945,0.0,0.0,0.0,0.0,0.0,15.6892784193665,0.0,0.0,4.62678619757511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5477551611968,0.0,0.0,0.0,0.0
296,2.028,0.0,0.0,0.119413901130622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73804407241765,0.0,0.0,0.0,0.0,0.0,1.54366792862816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,2.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57355743977413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67349244185597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,2.039,0.0,40.8617419445094,0.0,0.0,14.6168702913559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63851919156494,0.0,0.0,6.34008592770601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7097227337248,0.0,0.0,0.0,0.0
299,2.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3385157067392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.60639169905934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2813218568681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,2.05,0.0,19.4462278659625,0.0,0.0,20.4133350348585,0.0,0.0,0.0,0.0,0.0,14.639213130375,0.0,0.0,6.5977455235963,0.0,0.0,3.53674703298333,0.0,0.0,0.0,10.5201289462512,0.0,2.91180716656187,0.0,0.0,0.0,0.0,0.0,1.4622033714843,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,2.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9422563830109,0.0,0.0,21.627009859899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99715618922616,0.0,0.0,2.31788787493051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1689953405468,0.0
302,2.061,0.0,0.0,0.0,0.0,18.028759956213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69116037939922,0.0,0.0,47.8763639614056,0.0,0.0,26.4004370743094,0.0
303,2.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5953098973586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99260889118521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4964330574254,0.0,0.0,30.2978350601111,0.0
304,2.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7624121095224,0.0,0.0,0.0,0.0,0.0,4.47521763465243,0.0,0.0,4.99775792315539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0970740031768,0.0,0.0,0.0,0.0
305,2.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6792315227369,0.0,0.0,4.91415922400995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,2.083,0.0,21.2568512744195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48304316926154,0.0,0.0,0.0,3.41777571130261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,2.088,0.0,17.0611721843255,0.0,0.885324007558715,20.2545005665658,0.0,0.0,17.3196062543077,0.0,0.0,0.0,0.0,0.0,3.36337245031957,0.0,0.0,0.0,0.0,0.0,2.77537724027646,0.0,0.0,3.20345499757071,0.0,0.0,2.89927053256973,0.0,0.0,0.0,0.0,0.0,28.7871531721015,0.0,0.0,0.0,0.0
308,2.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6203020430518,0.0,0.0,19.3939714321426,0.0,0.0,0.0,0.0,0.0,7.19699320089087,0.0,0.0,4.50299199419288,0.0,0.0,4.46229518027642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.780530765151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36181381368333,0.0,0.0,0.0,0.0,0.0,2.46615783374161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1269118272631,0.0
310,2.105,0.0,26.4402002782107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.30297944474181,0.0,0.0,0.0,8.01991501198672,0.0,0.0,0.0,0.0,0.0,2.84342297754959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8299049993697,0.0
311,2.111,0.0,0.0,0.0,0.0,17.721018878066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14531389667532,0.0,0.0,5.85807190231607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,2.116,0.0,23.5436187928372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18655354347452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,2.122,0.0,17.3216670144687,0.0,0.0,19.1430874238914,0.0,0.0,0.0,0.0,0.0,18.1771827810312,0.0,0.0,5.16585784325501,0.0,0.0,0.0,0.0,0.0,4.26884248811219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.50791087872823,0.0,0.0,0.0,0.0,0.0,26.5560563022454,0.0
314,2.127,0.0,21.3979667290541,0.0,0.0,22.0483032844893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67430301488071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,2.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.969595145314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42388334776534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.8150269038582,0.0,0.0,0.0,0.0,0.0
316,2.138,0.0,33.2766346270485,0.0,0.0,0.0,0.0,0.0,30.8548702425975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1149657322691,0.0,0.0,0.0,0.0,0.0,3.87407476990779,0.0,0.0,2.79866852819692,0.0,6.08214907749636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,2.144,0.0,0.0,0.0,0.0,12.852353535264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12649672503612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2433784954226,30.4647142595085,18.0283278484325,0.0,15.2362115477556,39.8600756580189
318,2.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4618554369764,0.0,0.0,4.19217197861768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4638709221189,0.0,0.0,20.9454892311828,0.0
319,2.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6835534855845,0.0,0.0,0.0,0.0
320,2.161,0.0,28.714902396209,0.0,0.0,12.5698686886274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7746516609324,0.0,0.0,19.8850651247037,0.0
321,2.166,0.0,0.0,0.0,0.0,16.0435394146683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.00743154280192,0.0,0.0,2.7087932696108,0.0,0.0,0.0,0.0,0.0,29.9936087465301,0.0,0.0,0.0,0.0
322,2.172,0.0,0.0,0.0,0.846009473141832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.40666752343296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75633734473029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,2.177,0.786546681232208,0.0,0.0,0.0,28.0025753469436,0.0,0.0,0.0,0.0,0.0,28.3153152912017,0.0,0.0,4.19945449209773,0.0,0.0,0.0,0.0,0.0,2.44717686409586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7121777125544,0.0,0.0,0.0,0.0
324,2.183,0.0,0.0,0.129729196420847,0.0,30.7937701195459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76600371372155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,2.188,0.0,0.0,0.0,0.0,24.1897181261852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1261297410073,0.0,0.0,3.66972438099972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,2.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1059702096621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41714434914616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2167284904039,0.0,0.0,0.0,0.0
327,2.199,0.0,32.7963261878215,0.0,0.0,24.8413626993139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96493673941974,0.0,0.0,7.04608076880899,0.0,0.0,6.97622066538664,0.0,0.0,0.0,0.0,0.0,5.25991845961869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,2.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59229785119811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9666915157653,0.0,0.0,0.0
329,2.21,0.0,0.0,0.0,0.0,18.5603651348784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65271124900556,0.0,4.67448033276033,3.01083798272744,0.0,0.0,0.0,0.0,0.0,2.08187797330789,0.0,0.0,22.3057065363257,0.0,53.8623179790116,0.0,0.0
330,2.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.149359685305,0.0,0.0,0.0,0.0,0.0,4.41180692010935,0.0,0.0,0.0,0.0,0.0,6.91580681713261,0.0,0.0,5.12066658670851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1551358543423,0.0,0.0,0.0
331,2.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86394655287202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,2.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87755245992197,0.0,0.0,0.0,0.0,0.0,1.52279758226187,0.0,0.0,21.7034370870541,0.0,0.0,22.1060780278792,0.0
333,2.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2600641251842,0.0,0.0,16.6365122287388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.60505492170706,0.0,0.0,5.03682425064465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7227079237023,0.0
334,2.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100081133034714,0.0,27.3679172353448,0.0,0.0,5.29708471256692,0.0,0.0,0.0,0.0,0.0,5.5377140950661,0.0,0.0,5.07583954735714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2704444260848,0.0,0.0,27.5282795113983,0.0
335,2.244,0.0,25.9724684851834,0.117161351202654,0.0,0.0,0.0,0.0,33.7909727091588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95009951471155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,2.249,0.0,18.5104889043399,0.0,0.0,14.1045161822403,0.0,0.0,0.0,0.0,0.0,15.1361256614571,0.0,0.0,4.91893099187914,0.0,0.0,5.3030990067999,0.0,0.0,0.0,0.0,0.0,3.79463876578609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2425485942977,0.0,0.0,0.0,0.0
337,2.255,0.0,0.0,0.0,0.0,23.3552503592957,0.0,0.0,0.0,0.0,0.0,15.2191431346064,0.0,0.0,0.0,0.0,0.0,3.24174997574001,0.0,0.0,4.23911595845944,0.0,0.0,0.0,0.0,0.0,3.4129167369937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3975842305849,0.0
338,2.26,0.0,0.0,0.0,0.0,23.3008339776646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.98556949335486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35785315936989,0.0,0.0,3.60266262382429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,2.266,0.0,0.0,0.0,0.0,15.580607713377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35243435063484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4514774001211,0.0
340,2.271,0.0,0.0,0.0,0.0,17.2994031792882,0.0,0.0,0.0,0.0,0.0,17.6237106549574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49090327680096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32583367003208,0.0,0.0,30.8173009376017,0.0,0.0,0.0,0.0
341,2.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95404413278473,0.0,0.0,3.30526547841717,0.0,0.0,0.0,0.0,0.0,26.3851877887267,0.0,0.0,0.0,0.0
342,2.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.270687696381,0.0,0.0,3.6306417459776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78313890352132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5270894859504,0.0,0.0,0.0,0.0
343,2.288,0.0,29.8446045211788,0.0,0.0,20.7716561763485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.40068851536367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,2.293,0.0,0.0,0.0,0.0,30.2668143408225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1658360136554,0.0,0.0,0.0,0.0,0.0,0.0,19.7811435184052,0.0
345,2.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3438749730127,0.0,1.25640738751522,0.0,2.48211263815358,0.0,10.9098077320355,0.0,0.0,5.74490796587665,0.0,5.59924017385308,0.0,0.0,0.0,3.50146785310226,0.0,0.0,0.0,0.0,0.0,1.89736299276465,0.0,0.0,0.0,0.0,0.0,22.9347773927432,0.0
346,2.305,0.0,15.8953679737982,0.0,0.0,12.633351024588,0.0,0.0,19.4026983355556,0.0,0.0,16.9940484373833,0.0,0.0,0.0,0.0,0.0,3.62069597181581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27507794433417,0.0,0.0,2.38713772363834,0.0,0.0,26.8018853789312,0.0,0.0,0.0,0.0
347,2.31,0.0,23.7503247572628,0.0,0.0,19.335646941844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87808776866866,4.79201088787879,0.0,0.0,0.0,0.0,0.0,2.89218598993626,0.0,0.0,3.57974663657292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,2.316,0.0,0.0,0.0,0.0,0.0,1.71522189137444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.23246091304062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44367714078428,0.0,0.0,16.8851025295531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,2.321,0.0,0.0,0.0,0.0,14.7788434801667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35706095531844,0.0,0.0,3.7323937550443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0367615444789,0.0
350,2.327,0.0,26.0493482313452,0.0,0.0,28.4439115619535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62643644108229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24793052408952,0.0,0.0,0.0,0.0,0.0,0.0,11.9427966188366,0.0,21.9793144595344,0.0
351,2.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9389953374298,0.0,0.0,4.04559320215318,0.0,0.0,0.0,0.0,0.0,5.93275530692376,0.0,14.6725495711753,4.73120628169526,0.0,0.0,3.99688274708502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,2.338,0.0,0.0,0.0,1.04551406344652,0.0,0.0,0.0,0.0,0.0,0.0,29.6574523983272,0.0,0.0,5.04292238978542,0.0,0.0,9.54615769073284,0.0,0.0,8.55359112506113,0.0,0.0,0.0,0.0,0.0,3.83882341354962,0.0,8.49472609569553,0.0,0.0,0.0,0.0,0.0,0.0,25.3016389102285,0.0
353,2.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2921270212366,0.0,0.0,0.0,0.0,0.0,9.16367298912147,0.0,0.0,8.41647245524525,0.0,0.0,5.67472392740533,0.0,0.0,0.0,0.0,0.0,5.63967317892466,0.0,0.0,3.56125750170985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,2.349,0.0,0.0,0.0,0.0,23.2410414926271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8531936964421,0.0,0.0,0.0,0.0,0.0,4.86575845004287,0.0,0.0,8.83312078675638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,2.354,0.0,0.0,0.0834008846009705,0.0,0.0,0.0,0.0,60.2173259573263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84998798967398,0.0,0.0,3.0537554708933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0365494503201,0.0,0.0,0.0,0.0,0.0,3.59423643506752,4.9098994553856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93722964314489,0.0,0.0,7.14889873617206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,2.366,0.0,18.6828472857729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71152107151917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82538900900895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,2.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.49503223629581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68152134940513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,2.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103818076410104,0.0,30.9394245987377,0.0,0.0,0.0,0.0,1.56277767942265,0.0,0.0,0.0,6.84021663591748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,2.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,2.388,0.0,23.3074255661001,0.0,0.973665459892192,0.0,0.0,0.0,0.0,0.0,1.89884247444676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51233751411696,0.0,0.0,0.0,0.0,0.0,23.4796815538798,0.0
362,2.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8467172539119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,2.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7011784624436,0.0,0.0,0.0,0.0,0.0,3.49072208187806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5612206253245,0.0
364,2.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5646812417879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
