,time,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35
171,1.335,0.0,150.0,300.0,450.0,619.4440046250638,750.0,900.0,1050.0,1200.0,1350.0,1537.3215461945063,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3302.910605137803,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4690.002347271564,4800.0,4950.0,5137.218712696762,5250.0
172,1.341,0.0,169.8198091008256,300.0,450.0,612.9605065397303,750.0,900.0,1081.619354409926,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2405.0186920274964,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3752.216033131301,3900.0,4059.1048654145407,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5100.0,5250.0
173,1.346,0.0,150.0,300.0,450.0,600.0,750.0,900.0,1070.8382140973079,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2703.7511829354667,2850.0,3000.0,3154.617370706364,3302.7341970408042,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5127.289185687452,5250.0
174,1.352,0.0,150.0,300.0,450.0,617.1279612508944,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2252.3449076175643,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5130.707321367523,5250.0
175,1.357,0.0,150.0,300.0,450.0,620.734812122931,750.0,900.0,1050.0,1200.1327423141047,1350.0,1518.4449228005024,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3303.2285031434712,3450.0,3600.0,3754.0076632478986,3900.0,4050.0,4201.536920742179,4350.0,4500.0,4650.0,4800.0,4950.0,5127.441194942318,5250.0
176,1.363,0.0,150.0,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0845152600548,1350.0,1500.0,1650.0,1800.0,1956.0480193485052,2100.0,2250.0,2403.8118745655884,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3753.132845273739,3900.0,4050.0,4200.0,4350.0,4500.0,4691.711497044644,4800.0,4950.0,5100.0,5250.0
177,1.368,0.0,176.872407461028,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1521.1944251742086,1650.0,1800.0,1954.394931827026,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3752.7236206558505,3900.0,4050.0,4201.489068588648,4350.0,4500.0,4650.0,4800.0,4950.0,5100.0,5250.0
178,1.374,0.0,150.0,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2404.313739577079,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4684.899639699941,4800.0,4950.0,5162.790665337776,5250.0
179,1.379,0.0,175.0145309993879,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5120.755706849834,5250.0
180,1.385,0.0,166.6843701010454,300.0,450.0,615.5802415449648,750.0,900.0,1069.9241751660852,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5100.0,5250.0
181,1.39,0.0,150.0,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1955.364999455513,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5119.2287496500785,5250.0
182,1.396,0.0,150.0,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4676.486867882043,4800.0,4950.0,5100.0,5250.0
183,1.402,0.0,150.0,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1351.6003086953538,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4680.664526991231,4800.0,4950.0,5100.0,5250.0
184,1.407,0.0,150.0,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3752.286784871539,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5100.0,5250.0
185,1.413,0.0,150.0,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4679.6668461398785,4800.0,4950.0,5100.0,5250.0
186,1.418,0.0,166.6297458132456,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3303.548542470399,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5100.0,5250.0
187,1.424,0.0,150.0,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5100.0,5250.0
188,1.429,0.0,187.64236452103012,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4669.681470931174,4800.0,4950.0,5100.0,5250.0
189,1.435,0.0,150.0,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3303.9007252749325,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5117.040719969871,5250.0
190,1.44,0.0,150.0,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2852.670080084637,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5140.663758686415,5250.0
191,1.446,0.0,150.0,300.0,450.0,600.0,752.0616598967082,900.0,1069.350899423234,1200.0,1350.0,1500.0,1650.0,1800.0,1955.4106127520454,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4678.75305559562,4800.0,4950.0,5123.518641190345,5250.0
192,1.451,0.0,150.0,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0871006830514,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3305.2218366488078,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5100.0,5250.0
193,1.457,0.0,150.0,300.0,450.0,600.0,750.0,900.0,1050.0,1200.1045293816212,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3308.820115134432,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4546.003560664948,4650.0,4800.0,4950.0,5121.847293840491,5250.0
194,1.462,0.0,150.0,300.10189112067746,450.0,600.0,750.0,900.0,1050.0,1200.1214003346631,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3460.4946099864014,3600.0,3750.0,3900.0,4050.0,4205.193243776512,4350.0,4500.0,4650.0,4800.0,4950.0,5100.0,5250.0
195,1.468,0.0,150.0,300.0,450.0,600.0,750.0,900.0,1050.0,1200.1072058189425,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3914.3836070991406,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5100.0,5250.0
196,1.474,0.0,150.0,300.0,450.0,615.021153079728,750.0,900.0,1070.0040581006954,1200.1010064743407,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4201.907103567078,4350.0,4500.0,4650.0,4800.0,4950.0,5115.017155706166,5250.0
197,1.479,0.0,150.0,300.090846414848,450.0,600.0,752.3989709431163,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3918.4759609765783,4050.0,4201.620052252506,4350.0,4500.0,4671.263818153727,4800.0,4950.0,5115.535410546052,5250.0
198,1.485,0.0,150.0,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3303.120712376699,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4695.318940701957,4800.0,4950.0,5119.872474082543,5250.0
199,1.49,0.0,150.0,300.0935771124318,450.0,600.0,750.0,900.0,1050.0,1200.093458756481,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5100.0,5250.0
200,1.496,0.0,150.0,300.13669163480694,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5100.0,5250.0
201,1.501,0.0,150.0,300.1348519041851,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3464.872418811766,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5100.0,5250.0
202,1.507,0.0,150.0,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3922.7911620395557,4050.0,4200.0,4350.0,4500.0,4686.039274176722,4800.0,4950.0,5100.0,5250.0
203,1.512,0.0,150.0,300.1226596065728,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5116.010516777075,5250.0
204,1.518,0.0,165.9755429313996,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1515.2544399069156,1650.0,1800.0,1950.0,2100.0,2250.0,2403.530536573811,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4562.70641224165,4650.0,4800.0,4950.0,5100.0,5250.0
205,1.523,0.0,150.0,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3925.6147916630657,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5128.649985432903,5250.0
206,1.529,0.0,171.4316485306099,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3922.234966799391,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5122.014497441305,5250.0
207,1.534,0.0,150.0,300.0,450.0,600.0,750.0,900.0,1070.286899259512,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5100.0,5250.0
208,1.54,0.0,150.0,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5100.0,5250.0
209,1.546,0.0,150.0,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4201.464523502022,4350.0,4500.0,4650.0,4800.0,4950.0,5100.0,5250.0
210,1.551,0.0,150.0,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5100.0,5250.0
211,1.557,0.0,150.0,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3303.317340581434,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5126.71925954408,5250.0
212,1.562,0.0,150.0,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1954.293459069792,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5100.0,5250.0
213,1.568,0.0,150.0,300.0,450.0,612.4912063247461,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4673.045461743266,4800.0,4950.0,5100.0,5250.0
214,1.573,0.0,150.0,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1652.4318465740428,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3913.2910903624593,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5134.431223521198,5250.0
215,1.579,0.0,150.0,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5100.0,5250.0
216,1.584,0.0,150.0,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1514.8486638974305,1650.0,1800.0,1956.632608705226,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5100.0,5250.0
217,1.59,0.0,150.0,300.0,450.0,616.2454822329076,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3752.086689325461,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4815.7398895036395,4950.0,5118.91054785004,5250.0
218,1.595,0.0,150.0,300.0,450.0,623.9425281589142,750.0,900.0,1071.8833193977011,1200.0,1350.0,1500.0,1650.0,1800.0,1955.5979678224203,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3752.5169720795943,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5100.0,5250.0
219,1.601,0.0,150.0,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1517.119942353945,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3915.9035163641825,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5123.549560631625,5250.0
220,1.606,0.0,170.9125737181558,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3303.0771936227925,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4541.190420057855,4671.541307311818,4800.0,4950.0,5120.124005426101,5250.0
221,1.612,0.0,150.0,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5100.0,5250.0
222,1.618,0.0,150.0,300.0,450.0,600.0,750.0,900.0,1074.0061072617157,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5100.0,5250.0
223,1.623,0.0,168.0664231432599,300.0,450.0,600.0,750.0,900.0,1084.6533558329713,1200.0,1350.0,1520.928315453177,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4539.50419783467,4650.0,4800.0,4950.0,5100.0,5250.0
224,1.629,0.0,165.5596479747463,300.0,450.0,618.3240775973584,750.0,900.0,1069.7553012391315,1200.0,1350.0,1518.1268523860472,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5100.0,5250.0
225,1.634,0.0,178.21973064783668,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1519.3434159586427,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3913.3988537849077,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5118.371052068971,5250.0
226,1.64,0.0,150.0,300.0,450.0,623.3397849077924,753.2499945834533,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5100.0,5250.0
227,1.645,0.0,150.0,300.0,450.9104874564997,600.0,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2853.595729763925,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4670.783619370224,4800.0,4950.0,5100.0,5250.0
228,1.651,0.0,150.0,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5100.0,5250.0
229,1.656,0.0,150.0,300.0,450.0,618.222059322137,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4201.675017132107,4350.0,4500.0,4650.0,4800.0,4950.0,5123.069517554075,5250.0
230,1.662,0.0,170.0304051808718,300.0,450.0,616.7317839289396,750.0,900.0,1070.6913593305062,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2404.0080718218032,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5100.0,5250.0
231,1.667,0.0,150.0,300.0,450.90335161653024,615.1406591827601,750.0,900.0,1070.173387937102,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5100.0,5250.0
232,1.673,0.0,150.0,300.0,450.0,613.9703173369439,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4541.869873202684,4650.0,4800.0,4950.0,5100.0,5250.0
233,1.679,0.0,150.0,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1955.182507734918,2100.0,2250.0,2409.4889839915613,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3752.497438372286,3900.0,4050.0,4200.0,4350.0,4500.0,4671.16180694517,4800.0,4950.0,5117.999002235025,5250.0
234,1.684,0.0,168.2506377791111,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1518.7229211281892,1650.0,1800.0,1956.1458558534753,2100.0,2250.0,2400.0,2550.0,2700.0,2852.539330877059,3000.0,3150.0,3300.0,3450.0,3600.0,3752.17463308902,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5100.0,5250.0
235,1.69,0.0,150.0,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1953.7065541420247,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5118.432434770243,5250.0
236,1.695,0.0,150.0,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5119.090050800172,5250.0
237,1.701,0.0,150.0,300.0,450.0,613.5721720944968,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2854.98889587728,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5128.268223104582,5250.0
238,1.706,0.803336994075568,150.0,300.0,450.0,600.0,750.0,901.0581725879337,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3754.236808510415,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5116.270136565764,5250.0
239,1.712,0.0,150.0,300.0,450.0,619.8130836067267,750.0,900.0,1050.0,1200.0,1350.0,1523.4555842223124,1650.0,1800.0,1955.3790109874271,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5100.0,5250.0
240,1.717,0.0,170.4424042122934,300.0,450.0,600.0,750.0,900.0,1050.0,1200.09176646754,1350.0,1529.7741079570649,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2852.7673363518143,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5118.389217076234,5250.0
241,1.723,0.0,167.6720330432091,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1500.0,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4201.422718364139,4350.0,4500.0,4650.0,4800.0,4950.0,5123.241261035969,5250.0
242,1.728,0.0,150.0,300.0,450.0,600.0,750.0,900.0,1070.0036769097362,1200.0,1350.0,1532.0471981942458,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3300.0,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4671.588788070376,4800.0,4950.0,5100.0,5250.0
243,1.734,0.0,173.0013752511495,300.0,450.0,600.0,750.0,900.0,1050.0,1200.0,1350.0,1514.7122774693323,1650.0,1800.0,1950.0,2100.0,2250.0,2400.0,2550.0,2700.0,2850.0,3000.0,3150.0,3308.494260744344,3450.0,3600.0,3750.0,3900.0,4050.0,4200.0,4350.0,4500.0,4650.0,4800.0,4950.0,5100.0,5250.0
